scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 GF/Match	1004 Gen Fund	1005 GF/Prgm	1017 Group Ben	1024 Fish/Game	1026 HwyCapital	1027 IntAirport	1029 PERS Trust	1034 Teach Ret	1037 GF/MH	1042 Jud Retire	1045 Nat Guard	1048 Univ Rcpt	1063 NPR Fund	1075 Cln Wtr Fd	1076 Marine Hwy	1092 MHTAAR	1100 Drk Wtr Fd	1108 Stat Desig	1139 AHFC Div	1140 AIDEA Div	1141 RCA Rcpts	1147 PublicBldg	1153 State Land	1155 Timber Rcp	1156 Rcpt Svcs	1179 PFC 	1195 Snow Rcpts	1197 AK Cap Fnd	1205 Ocn Ranger	1210 Ren Energy	1222 REAA Fund
5374	FY2025 Final Enacted SB187	2025	65124	2	Department of Commerce, Community, and Economic Development		50	8	AP	Alaska Energy Authority - Green House Gas Reduction Fund - Solar for All Competition		N	Y	8	Development	16	Energy	G	NA	N	0	DC03	NA  	NA	6	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:56.227	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Curtis W. Thayer	9077713000	0	The Inflation Reduction Act (IRA) amended the Clean Air Act to include Section 134 (42 U.S.C.  section  7434), which authorized the U.S. Environmental Protection Agency (EPA) to make competitive grants under the Solar for All competition with appropriations funded by Section 134(a)(1). The law appropriated $7 billion to EPA to make competitive grants to States, Tribal governments, municipalities, and other eligible recipients to provide subgrants, loans, or other forms of financial assistance, as well as technical assistance to deploy residential rooftop and residential-serving community solar projects in and benefiting low-income and disadvantaged communities.	In the funding announcement EPA stated it intends to make up to 60 awards under this competition including one award to serve each of the 56 states and territories. AEA partnered with Alaska Housing Finance Corporation (AHFC) to submit a Notice of Intent (NOI) to apply for a $100 million grant in this competition, which was the only NOI submitted for State of Alaska in the Solar for All competition for states. Funding allocations still need to be determined and estimated at $20 million annually.		X	20000000																																
5374	FY2025 Final Enacted SB187	2025	65126	2	Department of Commerce, Community, and Economic Development		52	8	AP	Alaska Energy Authority - Rural Power Systems Upgrades		N	Y	8	Development	16	Energy	G	NA	N	0	DC07	NA  	NA	10	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:56.277	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Curtis W. Thayer	9077713000	0	The Rural Power System Upgrades (RPSU) program will invest $27.5 million in rural communities in FY2025. Electric utility systems are essential infrastructure in rural communities. New power systems are designed to meet accepted utility standards for safety, reliability, and environmental protections. Upgrading rural power generation and distribution systems includes more than the replacement of entire facilities. As funding availability diminishes, emphasis on maintenance, improvement projects, training for operations, and planned maintenance have become critical.			X	25000000	2500000																															
5374	FY2025 Final Enacted SB187	2025	65127	2	Department of Commerce, Community, and Economic Development		54	8	AP	Alaska Energy Authority - State Based Energy Efficiency Contractor		N	Y	8	Development	16	Energy	O	NA	N	0	DC08	NA  	NA	11	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:56.387	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Curtis W. Thayer	9077713000	0	The Inflation Reduction Act (IRA) Section 50123 established a $200 million formula funding program for State Based Home Energy Efficiency Contractor Training Grants (CTG). The U.S. Department of Energy (DOE) allocated $1,296,870 to the State of Alaska for the CTG program. The CTG program will provide states the ability to develop and implement a state workforce energy program that prepares workers to deliver energy efficiency, electrification, and clean energy improvements, including those covered under IRA-funded Home Energy Rebate programs authorized by IRA Sections 50121 and 50122, which the State of Alaska was allocated $74,519,420 in formula funding.			X	1296870																																
5374	FY2025 Final Enacted SB187	2025	65128	2	Department of Commerce, Community, and Economic Development		56	8	AP	Alaska Energy Authority - Statewide Grid Resilience and Reliability - IIJA Formula		N	Y	8	Development	16	Energy	G	NA	N	0	DC09	NA  	NA	12	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:56.5	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Curtis W. Thayer	9077713000	0	In support of the Infrastructure Investment and Jobs Act (IIJA) and the Building a Better Grid Initiative, the Department of Energy (DOE) developed a $2.3 billion formula grant program to strengthen and modernize America's power grid against wildfires, extreme weather, and other natural disasters. Section 40101(d) of the IIJA established a formula grant program (Program) providing $459 million annually over a period of five years to states and Indian Tribes to improve the resilience of the electric grid against disruptive events. Alaska was awarded $17,627,018 in FY2025 and anticipates the remainder of the funding split equally for FY2026 and FY2027.			X	17627018	1816579																															
5374	FY2025 Final Enacted SB187	2025	65132	2	Department of Commerce, Community, and Economic Development		4	8	AP	Alaska Energy Authority - Round 16 Renewable Energy Project Grants (AS 42.45.045)		N	Y	8	Development	16	Energy	N	NA	N	0		NA  	NA	4	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:50.58	JTLAGUNDINO	7/8/2024 14:23:06.613	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Curtis W. Thayer	9077713000	0	Preserve general funds for savings and fiscal stability. Retain $10,521.8.	From 2008 to 2023 appropriations totaling approximately $317 million were issued, providing financial assistance to 289 Renewable Energy Fund (REF) projects across multiple project phases and regions of the state. This funding has been matched by over $300 million in funding from local sources to develop projects designed to promote the integration of renewable energy resources within the statewide energy portfolio, and stabilize the cost of energy in Alaska. The REF also provides critical preliminary phase(s) funding for those projects in those early stages where conventional financing may be difficult to obtain.		X			6521836																													4000000	
5374	FY2025 Final Enacted SB187	2025	65141	2	Department of Commerce, Community, and Economic Development		75	8	AP	Division of Insurance - Health Care Cost and Reimbursement Analysis		N	Y	4	Health/Human Services	33	Research / Studies / Planning	O	NA	N	0	DC15	NA  	NA	18	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:59.06	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	The Division of Insurance will develop a comprehensive health care reimbursement reform package after the repeal of the 80th percentile regulation. This project will allow the division to convene a Health Care Costs and Reimbursement Working Group, and provide contractual and actuarial support to advance the statewide healthcare reform package.			X																											2500000						
5374	FY2025 Final Enacted SB187	2025	65142	14	Department of Public Safety		1	12	AP	Crime Scene Investigative Equipment		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PS08	NA  	NA	4	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:02.827	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Pam Halloran	9074655501	0	The Alaska Bureau of Investigation requires investigative equipment to improve responses to sexual assault, child abuse, homicide, assault, and human/sex trafficking cases.	Advanced crime scene investigation tools align with the Department of Public Safety’s (DPS) commitment to victim-centered approaches to handling cases.		X			770000																														
5374	FY2025 Final Enacted SB187	2025	65145	14	Department of Public Safety		2	12	AP	DataMaster Fleet Replacement		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PL05	NA  	NA	5	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:02.86	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Pam Halloran	9074655501	0	The Alaska Scientific Crime Detection Laboratory (ASCDL) administers the breath alcohol program for the State of Alaska. This entails purchasing, calibrating, distributing, and maintaining the fleet (105 units) of breath alcohol instruments (DataMasters) around the state, as well as training operators and supervisors in their use and testifying to their findings. The current instruments are now over 11 years old and require increasing maintenance and support.	The DataMaster is the analytical instrument used to measure the alcohol concentration in breath samples. This instrument is used along with the testimony of the analysts at the ASCDL in the majority of DUI convictions in the state.		X			1300000																														
5374	FY2025 Final Enacted SB187	2025	65149	14	Department of Public Safety		3	12	AP	Patrol Vessel Enforcer Replacement		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PM08	NA  	NA	6	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:02.897	JTLAGUNDINO	7/1/2024 11:15:18.277	Southeast Alaska	91	Southeast Region (HD 1 - 4)	CAP 	Unknown	5555555555	Pam Halloran	9074565501	0	The Department of Public Safety (DPS) requests $9.5 million in capital funding to replace the patrol vessel Enforcer, the only large-class patrol vessel for Southeast Alaska.	"Many small communities within the region are only accessible by boat. With very rugged, mountainous terrain that includes over 1,000 islands and more than 18,000 miles of coastline, a large class patrol vessel will serve Alaskans who reside in the region.
"		X			9500000																														
5374	FY2025 Final Enacted SB187	2025	65151	14	Department of Public Safety		4	12	AP	AWT Marine Vessel Maintenance and Repair		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PM09	NA  	NA	3	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:02.93	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Pam Halloran	9074655501	0	This project provides for repair and maintenance of the Department of Public Safety's (DPS) 41 vessels. These assets are crucial tools used to achieve DPS's mission to ensure public safety and enforce fish and wildlife laws. Additionally, vessels are utilized to transport troopers for traditional law enforcement calls for service across marine and inland waters to hundreds of communities across the state. These funds are used to rebuild vessel engines and components when they reach the limits of safe and useful life.	Many components of these vessels must be maintained or replaced routinely to ensure safe operating conditions and to comply with various safety regulations. 		X			2775000																														
5374	FY2025 Final Enacted SB187	2025	65153	14	Department of Public Safety		5	12	AP	Aircraft Maintenance and Repairs		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PA03	NA  	NA	1	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:02.963	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Pam Halloran	9074655501	0	This annual project provides repairs and maintenance for the Department of Public Safety's (DPS) 44 aircraft. These assets are crucial tools used to achieve DPS mission to ensure public safety.	These funds will be used to overhaul/repair/purchase aircraft engines and components when they reach the limits of safe useful life. TThe current average age of a DPS aircraft is 42 years.		X			1900000																														
5374	FY2025 Final Enacted SB187	2025	65154	14	Department of Public Safety		6	12	AP	Aviation Equipment, Gear, and Technology Refreshment		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PA04	NA  	NA	2	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:03	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Pam Halloran	9074655501	0	The Department of Public Safety Aircraft section requires funding to refresh aviation equipment for aviation personnel.			X			309800																														
5374	FY2025 Final Enacted SB187	2025	65165	2	Department of Commerce, Community, and Economic Development		59	8	AP	Regulatory Commission of Alaska - Case Management System Replacement		N	Y	6	Law and Justice	36	Information Technology / Systems / Communication	N	NA	N	0	DC17	NA  	NA	26	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:56.603	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	The Regulatory Commission of Alaska (RCA) requires a new case management system. The current system is unable to consistently meet the current needs of the division and the public. The RCA is looking for a replacement system that will be able to handle exponential file growth, website updates, meeting materials, and add greater functionality for data submission and retrieval. The RCA may utilize the expertise of a third-party consultant to determine the full extent of the functionality needed to continue providing the level of service required.			X																							1500000										
5374	FY2025 Final Enacted SB187	2025	65170	5	Department of Environmental Conservation		11	18	AP	Water Infrastructure Improvements for the Nation Act (WIIN) Grants		N	Y	4	Health/Human Services	38	Water / Sewer / Solid Waste	N	NA	N	0	V25D	NA  	NA	9	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:01.43	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Randy Bates	9074655307	0	"The Department of Environmental Conservation (DEC) requests federal receipt authority to receive and expend
federal grants applied for from the Environmental Protection Agency (EPA), Drinking Water Infrastructure
Improvement for the Nation Act (WIIN). The Act was passed in 2018 for support of drinking water projects for
small and disadvantaged communities but it took several years for EPA to develop and implement the grant
program. Federal receipt authority is being requested to allow DEC to accept the annual grant from EPA."	"WIIN grants are made available through the Drinking Water Act to small, disadvantaged and underserved
applicants to support water infrastructure improvements, access to clean water, and water service reliability and
compliance. EPA has identified the State Revolving Fund (SRF) as the likely managing program, although the grants
are separate from the capitalization loan funds. Federal appropriations have historically waived the state match
requirement for WIIN grants, and therefore state match funds ar"		X	611000																																
5374	FY2025 Final Enacted SB187	2025	65171	5	Department of Environmental Conservation		12	18	AP	Water Infrastructure Improvements for the Nation Act (WIIN) Grants - Emerging Contaminants		N	Y	4	Health/Human Services	38	Water / Sewer / Solid Waste	N	NA	N	0	V25E	NA  	NA	10	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:01.467	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Randy Bates	9074655307	0	"The Department of Environmental Conservation (Department) requests federal receipt authority to receive and
expend federal grants applied for from the Environmental Protection Agency (EPA), Drinking Water Infrastructure
Improvement for the Nation Act (WIIN) associated with the Infrastructure Investment and Jobs Act (IIJA). The
IIJA includes a total of $5 billion for the Emerging Contaminants in Small or Disadvantaged Communities (ECSDC)
grant program, which focuses on addressing emerging contaminants in drinking water served by public water
systems in small or disadvantaged communities.
The Department anticipates $18,914.0 in federal WIIN grants in SFY25."			X	18914000																																
