scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1008 G/O Bonds	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1113 AHFC Bonds	1139 AHFC Div	1140 AIDEA Div	1153 State Land	1167 NTSC Bond	1169 PCE Endow	1195 SnoMachReg	1197 AK Cap Inc	1214 WhitTunnel	1226 High Ed	1243 SBR	1265 COVID Fed	1268 MH Tr Res	1269 CSLFRF	1270 FHWA CRRSA	1275 Reapprop
4616	Final FY2022 HB69 / HB71	2022	63213	90	Department of Health & Social Services	22_budget/HSS/Enacted/2022proj63213.pdf	8	6	AL	Palmer Alaska Veterans and Pioneer Home Safety Fencing		N	Y	4	Health/Human Services	6	Construction	O	NA	N	63240	H565	NA  	Various	0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:25.32	SRWILLHOITE	6/30/2021 10:58:25.32	Palmer (Greater Palmer)	70	Matsu Areawide (HD 7-12)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	The project will consist of constructing approximately 1,000 feet of chain-link fencing to enclose the back grounds, as well as 500 feet of split rail type fencing along the Colony Way side of the Palmer Alaska Veterans and Pioneer Home property.	This is the first and only year of the project.		X			61200																													
4616	Final FY2022 HB69 / HB71	2022	63217	90	Department of Health & Social Services	22_budget/HSS/Enacted/2022proj63217.pdf	5	6	AP	Fairbanks Youth Facility		N	N	4	Health/Human Services	6	Construction	Q	NA	N	0	H561	NA  	Various	0	7/1/2021	7/1/2026	SRWILLHOITE	6/30/2021 10:58:19.287	SRWILLHOITE	6/30/2021 10:58:19.287	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 1-5)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	The Fairbanks Youth Facility, originally constructed in the 1970s, provides a secure detention program for boys and girls, treatment services for boys, and provides space for Fairbanks juvenile probation and administrative staff. The building has antiquated mechanical systems that are in need of replacement, including heating, electrical and plumbing. The current building does not provide for ideal safety and security of staff and residents or allow for efficient programing and operations. Development of a secure facility entry point that includes a screening area, an intake, transfer and release station, and a medical suite comprise the major projects that will correct most of the deficiencies in the facility.			X																					18986720											
4616	Final FY2022 HB69 / HB71	2022	63218	90	Department of Health & Social Services	22_budget/HSS/Enacted/2022proj63218.pdf	3	6	AP	Health Information Exchange		N	Y	4	Health/Human Services	36	Information Technology / Systems / Communication	O	NA	N	0	H559	NA  	Various	0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:19.13	SRWILLHOITE	6/30/2021 10:58:19.13	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	The department requests federal authorization and state match in order to make use of the final year of federal Health Information Technology for Economic and Clinical Health Act (HITECH) funding. Without this funding, the State's Health Information Exchange (HIE) cannot successfully transition to the operations phase (at a 75%/25% federal to state match), the underlying infrastructure will not be supported, and many of the projects underway to closeout will not be completed.	This request is associated with several prior requests relating to the State's Health Information Exchange (HIE) and Health Information Infrastructure.		X	3600801		480107																													
4616	Final FY2022 HB69 / HB71	2022	63223	30	Department of Corrections	22_budget/DOC/Enacted/2022proj63223.pdf	2	20	AP	Point Mackenzie Correctional Farm Produce Processing Plant 		N	N	10	General Government	34	Life / Health / Safety	N	NA	N	0	J041	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:12.44	MTJACK	7/2/2021 08:48:48.828	Point Mackenzie	8	Big Lake/Point Mackenzie (HD 8)	CAP 	Dan Aicher	9072697358	April Wilkerson	9074653460	0	Establish and implement a Prison Industry (PI) Produce Processing Plant. These funds would meet the equipment purchase and the needs to construct a fully functional processing plant and large freezer units. Point Mackenzie Correctional Farm would be able to process the produce and provide long term freezer storage for year-round distribution to all correctional facilities statewide.			X			0															0									1500000					
4616	Final FY2022 HB69 / HB71	2022	63235	120	Department of Military and Veterans Affairs	22_budget/DMVA/Enacted/2022proj63235.pdf	3	9	AP	Joint Base Elmendorf Richardson (JBER) Digital Control, Generator, and Preventative Maintenance		N	N	7	Public Protection	4	Deferred Maintenance	N	NA	N	0	M22A	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:19.96	SRWILLHOITE	6/30/2021 10:58:19.96	Joint Base Elmendorf - Richardson	15	Elmendorf (HD 15)	CAP 			Craig Christenson	9074286003	0	Preventative maintenance is several years behind and primarily only break fix visits have been made. Projects would include design and upgrades to the digital control system and generator projects. 			X	4037500		0																								3812500					
4616	Final FY2022 HB69 / HB71	2022	63236	120	Department of Military and Veterans Affairs	22_budget/DMVA/Enacted/2022proj63236.pdf	1	9	AP	Kotzebue Tarmac Repair and Maintenance 		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	M22B	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:19.817	SRWILLHOITE	6/30/2021 10:58:19.817	Kotzebue	40	Arctic (HD 40)	CAP 			Craig Christenson	9074286003	0	Remove and replace the failing asphalt on the aircraft ramp and replace the movable apron/hanger transition which allows for varied movement between the aircraft tarmac and the hanger. Preventative maintenance is also several years behind and primarily only break fix visits have been made.			X	387500		4812500																													
4616	Final FY2022 HB69 / HB71	2022	63237	70	Department of Fish and Game	22_budget/Fish/Enacted/2022proj63237.pdf	1	11	AP	2018 Sockeye Salmon Disaster - Chignik Area		N	N	5	Natural Resources	33	Research / Studies / Planning	O	NA	N	0	F1SS	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:12.74	LASHOOP	7/7/2021 09:14:46.213	Chignik	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 	Peter Bangs	9074658154	Sam Rabung	9074654210	0	The Secretary of Commerce announced on February 27, 2020, that the National Marine Fisheries Service (NOAA Fisheries) allocated $10,327,039 for the 2018 Chignik Area sockeye salmon fishery disaster relief. The State of Alaska is working with affected stakeholders and NOAA Fisheries to identify funding priorities and develop a distribution plan for the disaster funds. The Pacific States Marine Fisheries Commission will administer the federal grant and distribute funds. Part of the funding may be allocated to the Department of Fish & Game for research and administrative support. This funding is estimated to be approximately $2,000,000. 			X	2000000																															
4616	Final FY2022 HB69 / HB71	2022	63239	70	Department of Fish and Game	22_budget/Fish/Enacted/2022proj63239.pdf	3	11	AP	Pacific Cod Disaster Funding - 2018 Gulf of Alaska		N	N	5	Natural Resources	33	Research / Studies / Planning	O	NA	N	0	F1PC	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:12.833	LASHOOP	7/7/2021 09:14:52.37	Statewide	99	Statewide (HD 1-40)	CAP 			Sam Rabung 	9074654210	0	The Secretary of Commerce announced on February 27, 2020, that the National Marine Fisheries Service (NOAA Fisheries) allocated $24,416,440 for 2018 Gulf of Alaska Pacific cod fishery disaster relief. The State of Alaska is working with affected stakeholders and NOAA Fisheries to identify funding priorities and develop a distribution plan for the disaster funds. The Pacific States Marine Fisheries Commission will administer the federal grant and distribute funds. Part of the funding may be allocated to the Department of Fish & Game for research and administrative support. This funding is estimated to be approximately $1,000,000. 			X	1000000																															
4616	Final FY2022 HB69 / HB71	2022	63240	90	Department of Health & Social Services	22_budget/HSS/Enacted/2022proj63240.pdf	6	6	AP*	Pioneer Homes Facility Improvements		N	N	4	Health/Human Services	4	Deferred Maintenance	G	NA	N	0		NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:19.333	LASHOOP	7/7/2021 10:39:18.47	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	This request includes two of the top Pioneer Homes facility improvement and deferred maintenance projects that are needed.	The associated individual allocation requests are first-year, one-time requests; however, the facilities' overall needs for deferred maintenance are ongoing.		X	3250000		561700		0																						2268000					
4616	Final FY2022 HB69 / HB71	2022	63242	140	Department of Public Safety	22_budget/PublicSafety/Enacted/2022proj63242.pdf	3	12	AP	Replace Training Video Simulator		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PT00	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:22.357	SRWILLHOITE	6/30/2021 10:58:22.357	Sitka	35	Sitka/Petersburg (HD 35)	CAP 			Elizabeth Dunayski	9074655501	0	The DPS Academy has utilized the same video judgment simulator for over 20 years.  This video simulator is designed to help officers make good use of force decisions under pressure, as well as enhance and evaluate their firearms skills if they choose to use their firearm during the scenario.  The company that manufactured this simulator is no longer in business. Consequently, replacement of the computer or hardware parts are no longer an option.  The replacement systems available have the benefit of 20 years of technological improvements. 			X			240000																													
4616	Final FY2022 HB69 / HB71	2022	63243	140	Department of Public Safety	22_budget/PublicSafety/Enacted/2022proj63243.pdf	4	12	AP	AWT Law Enforcement Equipment and Off-Highway Vehicle Replacement		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PW01	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:22.433	SRWILLHOITE	6/30/2021 10:58:22.433	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	"Replacement of mission critical wildlife enforcement and public safety law enforcement equipment, such as firearms, computers, Personal Protective Equipment (bullet proof vests), uniform replacement, outdoor safety equipment, emergency response gear, personal flotation devices, investigative tools, mobile phones, GPS devices, emergency electronics, off grid communication equipment, search and rescue tools, and investigative tools.  
Replacement of mission critical law enforcement off highway vehicles such as small vessels, ATVs, and snowmobiles.  These vehicles are used to respond to crimes in rural and remote areas, to conduct search and rescue operations, and to patrol and enforce wildlife laws."			X			750000																													
4616	Final FY2022 HB69 / HB71	2022	63244	140	Department of Public Safety	22_budget/PublicSafety/Enacted/2022proj63244.pdf	5	12	AP	AST Law Enforcement Equipment Replacement		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PS00	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:22.467	SRWILLHOITE	6/30/2021 10:58:22.467	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	"Replacement of mission critical wildlife enforcement and public safety law enforcement equipment, such as firearms, computers, Personal Protective Equipment (bullet proof vests), uniform replacement, outdoor safety equipment, emergency response gear, personal flotation devices, investigative tools, mobile phones, GPS devices, emergency electronics, off grid communication equipment, search and rescue tools, and investigative tools.  
"			X			500000																													
4616	Final FY2022 HB69 / HB71	2022	63245	140	Department of Public Safety	22_budget/PublicSafety/Enacted/2022proj63245.pdf	6	12	AP	Vehicle Replacement		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	PS01	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:22.513	SRWILLHOITE	6/30/2021 10:58:22.513	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	1074655500	0	Replace 44 patrol vehicles statewide for AST and AWT. These vehicles range in age from five to fourteen years old with an average of seven years. The Department will apply accumulated vehicle credits from the State Equipment Fleet in addition to the requested funds. The upfit costs (including lights, siren, electronic equipment) for replacement patrol vehicles are initially estimated at $15,000 per vehicle.			X			1233600																													
4616	Final FY2022 HB69 / HB71	2022	63262	90	Department of Health & Social Services	22_budget/HSS/Enacted/2022proj63262.pdf	9	6	AL	Palmer Alaska Veterans' and Pioneers Home Roof Replacement		N	N	4	Health/Human Services	6	Construction	N	NA	N	63240	H564	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:19.363	LASHOOP	7/7/2021 10:41:54.656	Palmer (Palmer)	70	Matsu Areawide (HD 7-12)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	42	The roof at the Alaska Veterans and Pioneers Home in Palmer has been in various states of failure for a number of years with major damage to the roof and beam structure as identified in the 2015 roof assessment. The Alaska Pioneer Homes applied for the Veterans Affairs State Construction Grant program in March of 2019 and was approved to be added to the award priority list, which means it was awarded by priority and is awaiting funding. The expectations are that the funds will likely be appropriated by Congress this spring/summer 2021 for an award, which has a general fund match requirement. The Federal amount is $3.25M.			X	3250000				0																						2268000					
4616	Final FY2022 HB69 / HB71	2022	63269	110	Department of Law	22_budget/Law/Enacted/2022proj63269.pdf	1	3	AP	Prosecutor Recruitment and Housing to Address Sexual Assault and Sexual Abuse of a Minor Case Backlog		N	N	6	Law and Justice	34	Life / Health / Safety	O	NA	N	0	W22A	NA  		0	7/1/2020	6/30/2025	SRWILLHOITE	6/30/2021 10:58:19.74	LASHOOP	7/7/2021 10:43:38.927	Statewide	99	Statewide (HD 1-40)	CAP 			Amber LeBlanc	9074656594	0	Provide the initial training, equipment, materials, and housing for Department of Law prosecutors specializing in sexual assault and sexual abuse of minor cases. 			X			1000000															3000000								0						
4616	Final FY2022 HB69 / HB71	2022	63272	50	Department of Education and Early Development	22_budget/EED/Enacted/2022proj63272.pdf	1	5	AP	Houston Middle School Replacement		N	N	1	Education	15	Education	N	NA	N	0	E29A	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:12.49	SRWILLHOITE	6/30/2021 10:58:12.49	Houston	10	Rural Mat-Su (HD 10)	CAP 			Tim Mearig	9074656906	0	This project will replace Houston Middle School condemned and demolished due to the 2018 earthquake. This school is in the Mat-Su Borough school district.			X			0		0																						9000000					
4616	Final FY2022 HB69 / HB71	2022	63320	80	Office of the Governor	22_budget/Gov/Enacted/2022proj63320.pdf	2	1	AP	2020 Ballot Measure Number 2 Implementation		N	Y	10	General Government	36	Information Technology / Systems / Communication	N	NA	N	0	G229	NA  		0	7/1/2021	6/30/2023	SRWILLHOITE	6/30/2021 10:58:18.957	SRWILLHOITE	6/30/2021 10:58:18.957	Statewide	99	Statewide (HD 1-40)	CAP 			Gail Fenumiai, Elections Director	9074654611	0	Compliance with Ballot Measure 2, the Alaska Better Elections Initiative (AKBE), establishes ranked-choice voting for the general election. To implement these new provisions, the Division of Elections requests funding for a new ballot tabulation module, election management software modifications, voter education, and other costs to ensure full implementation for the 2022 elections cycle.			X			803600																													
